Tweet,sentiment
"RT @bethereumteam: Have you already registered on our pre-sale website? In our private presale the minimum contribution is 25 ETH, hower ou…",1
Blockchain without Bitcoin https://t.co/jOoen7Bw6p,1
RT @bethereumteam: We have been getting a lot of questions about the bonuses... We value our EARLY ADOPTERS and people that believe in the…,2
"RT @_Kevin_Pham: Once electric utilities start accepting payment in Bitcoin.

Miners no longer need to sell. https://t.co/mLNyvpISWo",2
Install CryptoTab and mine Bitcoin! https://t.co/lpLJyjMDBG,1
(Another Goldilocks Moment) has been published on Free Forex Signals - Forex/ Bitcoin Signals Service - Manage Acco… https://t.co/uVCK4XNHg0,2
RT @nfrisbie83: OK Internet... I need your help... let’s break a #worldrecord ... see how much #bitcoin we can cram into my wallet in #24ho…,2
"RT @hidehunt1: Bitcoin vs SEC
Tell Big Government to take a hike 👎Allow Bitcoin to get a hike👍 💸💸💸
@NewRightNetwork
#bitcoin  https://t.co…",0
Twitter and Square’s Jack Dorsey: Bitcoin Will Be World’s Single Currency https://t.co/gWCI6pupa6 https://t.co/SiunUqewhV,0
"Try https://t.co/SVITkdGemq only £6,220.62 per BTC. (BPI +2.22%) #buy #bitcoin #banktrans",1
SAFE https://t.co/RXi89RG4YU,1
#Blockchain ICE Agency Charges Payza and Two Canadian Citizens With Bitcoin Money Laundering https://t.co/LdyIYFYMsq,1
Earning $100K Mining Bitcoin Ethereum ZCash! – Mining BTC ETH ZEC – CryptoCurrency Mining https://t.co/SBEhkXuqMQ,1
"Buy Bitcoin With PayPal! Also with CC, paysafecard, Skrill, OKPAY https://t.co/Qdq3dxFQhx #btc #bitcoin 21 https://t.co/3Px7C6O8Wl",1
"RT @muirfieldip: . @equi_capital will invest in high growth firms in the tech, biotech and cryptocurrency sectors as much as a traditional…",2
"Please see  https://t.co/A14WaKOWzT  for our concept, how it works, and if a great team is working on the solution.… https://t.co/TVh9RUzMRb",2
‼️$BTC‼️ Bitcoin is now $8584.17,0
@Brad2pointO @AltOne_Crypto @womenofcrypto @CryptoKevyn @DigitalLawrence @davidgokhshtein @CryptoVanessa… https://t.co/hnuJUKXPL1,1
@ElCuchinero Bitcoin and Litecoin are my go-tos. Of course the risk is high but so is the layout if you play your c… https://t.co/GhASVuLf7w,1
Bitcoin Price Shrugs Off Child Pornography Report to Top $9000 Again ... #Bitcoin https://t.co/BIY4OS0R4L,1
"RT @AnselLindner: There's been more SW txs than #bcash txs.

After the 2 year blocksize conflict, where we were told by FUDsters that 'we m…",2
Economists’ #cryptocurrency aims to avoid pitfalls of bitcoin https://t.co/lyC1KrGuMz via @FT,1
"RT @bethereumteam: We have just hit 10K within 48 hours! Welcome all, lets build the best community on the market! #bethereum #bountycampai…",2
"ICE Agency Charges Payza and Two Canadian Citizens With Bitcoin Money Laundering
https://t.co/9SPcuMJu02 https://t.co/YarMnZsgLH",1
"Earn bitcoin on a daily basis!

1. Follow @slidecoin
2. Complete instructions in pinned tweet",2
"RT @Bitstamp: DEFINING MOMENT: less than 2 years after #bitcoin was added to one of the world's most established dictionaries, @MerriamWebs…",2
"RT @SubstratumNet: For all those who wanted to know if #Substratum would work with @brave browser, here is your answer.

$sub #cryptocurren…",2
"RT @Blockchainlife: Jack Dorsey, CEO of Twitter and Square has come out and said that #Bitcoin will become the world’s single currency in 1…",0
RT @GymRewards: Ready for #GYMBase? https://t.co/ZOd85qqWK3 #ICO . Part of GYM Rewards #cryptocurrency solution with a #mobile #app for #mi…,2
"Earn bitcoin on a daily basis!

1. Follow @slidecoin
2. Complete instructions in pinned tweet",2
"RT @bethereumteam: We have just hit 10K within 48 hours! Welcome all, lets build the best community on the market! #bethereum #bountycampai…",2
"Copy successful traders automatically with Bitcoin! 💰💰

I copy ""Dividend667"". Do you?

➡️ https://t.co/RzkZmjw3m6… https://t.co/Q2LK1xoTEG",2
netwars: The Code. Episode 2 of 6. - Hackers. Cyber warfare. Terr https://t.co/m5p4OBPzud #Cybersecurity #Bitcoin https://t.co/obXH2SOpxO,1
"Correcting wrong or strange Kanji Tattoo designs.
1 revision ＝ 0.00005bitcoin
Give me DM or reply.
#Japanese #Kanji #tattoo #bitcoin",2
"RT @DrDenaGrayson: 🔥The US Attorney General for Southern District of NY also will attend.

LOTS of *banks* in SDNY. Just sayin'.😎

https://…",2
"RT @creamcoin: CREAMcoin statistics
All stats on one page:

📌 https://t.co/tqFLCj6PNU

#creamcoin #bitcoin #litecoin #blockchain #segwit #…",1
#DASH Price is 0.0474768 (-0.00029230) #BTC / 412.08 (-2.72100) #USD. Market rank is 12. #dash #bitcoin #blockchain,0
RT @Infiniteofkhem: Bitcoin will have a really big move soon and I don't think it will be pretty. Make sure you guys are sitting in nice pr…,2
"Do you remember the last time you had fun while betting?
Well, with #Bethereum you will! We're bringing the holy tr… https://t.co/rhRFvTBzYB",2
@cryptopaymon Bitcoin Private mainnet test successfully complete! BTCP blockchain works stably.12 global exchanges… https://t.co/7DpsHrWeEN,2
"A thrilling, exclusive expose of the hacker collectives Anonymous https://t.co/msr8GBz59a #Cybersecurity #Bitcoin https://t.co/XxoP0ik3wu",1
RT @OpenPlatformICO: YES! Some of our team members are currently in China attending the #TOKEN2049 event! We will be updating all of you gu…,1
The Federal Aviation Administration's (FAA) Next Generation upgrad https://t.co/951RMSnVKM #Cybersecurity #Bitcoin https://t.co/80CBR3GtC5,1
"RT @Seigi44: Doing 10,000 $XVG giveaway in 3 days!

1. RETWEET AND LIKE THIS
2. FOLLOW ME

Binance registration: https://t.co/6UWfTfS0lF…",1
RT @diplocourier: #Bitcoin’s Meteoric Rise and the Future of All Industries: https://t.co/S8n4Bh4NwJ... @ACRold #futureofindustry #worldin2…,1
RT @Xbond49: #bitcoin Remittance #startup @BitPesa launches in #Ghana 🇬🇭by @BitcoinAfricaio #Kenya #Nigeria #Uganda #Senegal #customers #pa…,1
supporting https://t.co/bs8Ixe1BJ0,1
"Read more on #cancer https://t.co/5btZEGTnFz • March 23, 2018 at 01:45AM • #success #money #health #mesothelioma… https://t.co/VfYYTuK38Z",2
good luck https://t.co/wrl2RaOTso,2
Child Abuse Content on Bitcoin Blockchain: Can Node Operators Be Prosecuted? https://t.co/fiEg1HwUY0 https://t.co/T4IZZ0aBUM,1
"【10時現在】
Bitcoin￥914906.5
Ethereum￥56642.3
EthereumClassic￥2036.5
Lisk￥1311
Factom￥2541.5
Monero￥22073.6
Augur￥3690.… https://t.co/SWEgMNB6Z8",1
RT @JanKasparecArt: I think @KeanuReeves_USA (Neo) would agree that #bitcoin will win this epic battle against fiat. Love will prevail and…,2
Bitcoin Explained.: https://t.co/dDK32BfEzx via @YouTube,1
"RT @CastilloTrading: $XVG trying to bounce here, volume is gone though.  Support seems to still be that 430-440 sats area.  Expecting sidew…",1
RT @DrDenaGrayson: @ericgeller Agree w/@ericgeller👉🏼likely signals #indictments of state-backed hackers. I believe that these hackers will…,1
RT @nfrisbie83: OK Internet... I need your help... let’s break a #worldrecord ... see how much #bitcoin we can cram into my wallet in #24ho…,2
RT @muirfieldip: Crypto investment fund @multicoincap has announced that investors including Marc Andreessen (@pmarca) are taking part in i…,1
"RT @feryooit: I LIKE ICE ZEALAND, SO THAT RECEIVE A SCARF. DOG POO. CHEWY MOBILE MARKETING RETWEET TO WIN ROWLING. REAL MADRID LISTENS TO T…",2
Smartcontracts https://t.co/q5VBgbBa5o,1
"RT @flyingmoney_io: If you think that the cryptocurrencies are too volatile, you haven't heard about Flying Money

#flyingmoney #ico #flyin…",1
"RT @ToneVays: #Trading #Bitcoin starts now, from a bar in Moscow #Russia at 2am... i am just full of good ideas... let's take a look at $BT…",2
Current price of Bitcoin is $8584.17 “Like” if thats good for you and “retweet” if thats not good for you #bitcoin #btc #bitcoinprice,2
"💰 20$ for free registering to Binance 💰

0.1% trading Fee and NO Fee for deposit!

Limited-Time Offer:… https://t.co/nxXUNEQxtd",2
"RT @Aruwba: Hurry Come see what's happening on my Premium snap RIGHT NOW!

🚨JOIN FOR ONLY $25 FOR LIFE🚨

⬇️Click here⬇️ 
https://t.co/nlE16…",2
free https://t.co/RE6NKU2t5Z,2
RT @GymRewards: https://t.co/Bm9sIxiiwU  Checkout our #bitcointalk #ANN https://t.co/J5xnJJr7Sa … #Gymrewards #tokenssale #ethereum #bitcoi…,1
"RT @airpod_project: »AirPod project can sweep away the competition« - Peter Trcek, blockchain advisor at AirPod Project, CEO and founder of…",1
"RT @DougPolkPoker: Retweet if you believe Bitcoin will 1 day be worth $100,000",2
https://t.co/UEvMyvFlBx - Decentralized Cryptocurrency Exchange - #bitcoin #ethereum #crypto #altcoins Sign up for… https://t.co/u38wTZFBZK,1
"Your bet, your rules! This is how says @bethereumteam #bethereum #bitcoin #news #crypto #blockchain #betting #tokensupply #bthr",1
"RT @bethereumteam: We're revealing our surprise tomorrow!
Are you ready to celebrate with us? 😮
#surprise #presents #crypto #bitcoin #ethe…",2
"RT @bethereumteam: Today we're celebrating our #birthday! 🎂
Click on the article to find out what we're doing to #celebrate:
https://t.co/5…",1
RT @coinsiglieri: bitcoin 2018 - motivational meme https://t.co/W86nzuPCbK,1
"RT @WealthE_Coin: As the crypto community grows bigger, government acceptance and regulation will be a big talking point.  Check out this v…",1
"RT @bethereumteam: To understand how conventional betting is increasingly depriving people of their money, we must first find out how bookm…",2
RT @Gamblica: We need our own #crypto Groundhog Day for things like that https://t.co/K84cRqjQdZ,2
"RT @CoinsAirdrops: #Bitcoin #Satoshi #cryptocurrency #blockchain #Airdrop
New Airdrop #BTU 📢

#BTU distributes 4 #BTU Tokens (~ 40 USD) ✈️💰…",2
"RT @bethereumteam: After a successful launch of our Bounty campaign, we've managed to filter out the Bounty related questions to: https://t…",2
"RT @bethereumteam: To understand how conventional betting is increasingly depriving people of their money, we must first find out how bookm…",2
The Hardware Bitcoin Wallet. Get Trezor now for only 89 EUR https://t.co/RyPUbER3cs #btc #bitcoin 21 https://t.co/am4XlpQrhD,1
"RT @Marius225566: RT @I_AmCrypto_King: RT @I_AmCrypto_King: Agree or disagree? Like, Comment, Follow and Share!… https://t.co/y9HgC15MnP",1
RT @GymRewards: https://t.co/Bm9sIxiiwU  Checkout our #bitcointalk #ANN https://t.co/J5xnJJr7Sa … #Gymrewards #tokenssale #ethereum #bitcoi…,1
"RT @bethereumteam: Create custom group bets and invite your friends, choose the buy in amounts, select what sport to bet on and enjoy the g…",2
"#Bitcoin vs. #Ethereum mix is starting now! Listen live here:
https://t.co/nIaKiqNLkX🦄

Peep this new “BATHROOM”… https://t.co/hRqXhuke0B",2
Controversial Video Shows How Easy Mining Can Be ==&gt; https://t.co/CLXiBKWQw5 &lt;&lt;[Crypto Destroyer] #critpoinversores… https://t.co/lBx0B4vkLp,1
"RT @bethereumteam: We have just hit 10K within 48 hours! Welcome all, lets build the best community on the market! #bethereum #bountycampai…",2
"The Bitcoin Reserve: Everything You Need To Know About Keeping It Safe &amp; Simple With Bitcoin, R  https://t.co/p8u8DoP8Wp #crypto #currency",1
"Name: Havven
Symbol: HAV
24 hour change: -6.25%
Price: 0.480071
Rank: 240
Total Supply: 100000000.0
Volume: 1218450… https://t.co/KETmChLbIC",0
"And people think crypto is going away
https://t.co/o8Eak4P5jS
$TRX $BTC $ETH $ICX $LTC $XRP $NEO $ADA $XLM $XMR… https://t.co/pQohJgU2QE",1
Bitcoin: Mastering Bitcoin for Starters (Kindle Edition) https://t.co/5d6YGLtMIQ #literature #photooftheday #spafrancorchamps,2
"RT @DrDenaGrayson: 🛑BREAKING🛑

Rockin' Rod Rosenstein to make a MAJOR CYBER LAW ENFORCEMENT announcement tomorrow‼️

*TREASURY* Undersecret…",2
RT @ishookinc: remembering when we first launched our demo concept in 2014 @DigiBookWorld we have gone a long way since then. #crypto #ethe…,2
"RT @RandolphMlny: #Bitcoin #Satoshi #Earn_Money #cryptocurrency #blockchain #Airdrop
New Airdrop #RSKhain 📢

#RSKChain distributes free 30…",2
Install CryptoTab and mine Bitcoin! https://t.co/nAirjRm6gs,1
Bitcoin: A Peer-to-Peer Electronic Cash System [Illustrated] (Kindle Edition) https://t.co/m6yEMIfGFP #livro #instagood #karate,1
ICE Agency Charges Payza and Two Canadian Citizens With Bitcoin Money Laundering https://t.co/dRUgkNzAx7 https://t.co/K7S1PYygbk,1
"New article:
""This is a common pattern: researchers make modest claims about something, an editor exaggerates them… https://t.co/eELO2ft9UF",2
"RT @bethereumteam: Do you remember the last time you had fun while betting?
Well, with #Bethereum you will! We're bringing the holy trinity…",2
RT @vernamofficial: Storing personal #data on the #blockchain will introduce data integrity and unprecedented accessibility to the #insuran…,2
"@CryptoShillNye HEY FUCK YOU, TRX IS NEXT BITCOIN BITCH.",2
"RT @bethereumteam: Less then 24 hours and our communities have grown by more than 20,000 members. All systems are still operational!
Are we…",2
RT @jackfru1t: Twitter CEO: Bitcoin will be the world’s ‘single currency’ in 10 years https://t.co/r9WFxNEobm via @Verge,0
$BTC $ETH $LTC $XRP $BCH $ADA $XMR Crypto Price Dip Humbles South Korean Bitcoin Premium https://t.co/l67RBJ7WWd,1
RT @GymRewards: https://t.co/Bm9sIxiiwU  Checkout our #bitcointalk #ANN https://t.co/J5xnJJr7Sa … #Gymrewards #tokenssale #ethereum #bitcoi…,1
"RT @bethereumteam: We've just hit 500 members on Telegram. Have you seen our Group Butler? He's quite funny.
#Bethereum #crypto #bitcoin #t…",2
"RT @bethereumteam: Today we're celebrating our #birthday! 🎂
Click on the article to find out what we're doing to #celebrate:
https://t.co/5…",1
Insta#Forex – Best Fixed Spread and High Leverage #Forex #Bitcoin #Broker https://t.co/uiu6UjclIK https://t.co/4BdzH7hzVZ,2
"RT @stephanlivera: Agency theory at play! Govts won't shut down bitcoin, people who are part of the govt want to get bitcoin https://t.co/0…",0
"👉 ICO PRE-SALE: 40% BONUS 👈

SERENITY: The first blockchain standardized trading environment!

GET BONUS here:… https://t.co/zRrb7bFNlu",2
"#Bitcoin (#BTC) $8,450.62 (-2.12%) update: ""Dropping more!"" https://t.co/e66rnvFKFM",1
#MakeMoneyAsATeenager Why is bitcoin better than money https://t.co/8K8XXb1yj4 https://t.co/hXiiNzsLhG,2
RT @coindesk: Bitcoin Will Be World's 'Single Currency' Says Twitter CEO https://t.co/jGHcq35H9H https://t.co/L1x2zS5a7R,0
RT @Remi_Vladuceanu: Bitcoin Price Falls As Markets React To (False) Japan Binance Threat [UPDATED] https://t.co/qj0beqG8Ya https://t.co/MB…,0
"BIT FUN. Play games, have fun, earn bitcoin!. https://t.co/6qYc3wyqU6 #bitcoin #faucet qua @bitfunfaucet",2
RT @bethereumteam: We have been attending a lot of conferences lately! We gathered a great deal of positive first hand feedback from the co…,2
"@bethereumteam Today we're celebrating our #birthday! 🎂
Click on the article to find out what we're doing to… https://t.co/CcW0eLzHl5",1
Claim bitcoin gold from blockchain wallet https://t.co/li8oSRx9Qd,2
RT @VaasDls: #DeepOnion is growing day by day and we  have experienced and talented people in the current Dev Team but  we are open to rece…,2
1 Bitcoin Cash = 1003.27 USD. BCH has changed by -4.32 USD in 30 mins. Live price: https://t.co/SlFyfFfYJp #bitcoin #bch #cryptocurrency,2
"RT @SuperEthereum: You can join us on Telegram
Account : Superethereum

https://t.co/dH5FOikoQo

#cryptocurrency #ico #bitcoin #ethereum #…",2
RT @UTEMISUTS: This are our ICO periods and their bonus! Participate =&gt;https://t.co/J2kTb8orcQ #UTEMIS #blockchain #ethereum #bitcoin #cryp…,1
RT @BTCTN: ICE Agency Charges Payza and Two Canadian Citizens With Bitcoin Money Laundering https://t.co/U14wxWVwbR #Bitcoin https://t.co/M…,1
City of Atlanta computer systems dealing with cyberattack; ransom note asks for Bitcoin payment - CBS46 News Atlanta https://t.co/XtAozkclju,1
Install CryptoTab and mine Bitcoin! https://t.co/r6Y102nz4S and get your rewards,1
